"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineDebugMaterials/BlackUnlitMaterial.BlackUnlitMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","0","35","1","0.000000","0","0"
"/Engine/MapTemplates/Materials/BasicAsset01.BasicAsset01","0","0","35","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleOpaque.M_SimpleOpaque","0","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","0","35","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","0","35","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","0","11","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","0","0","11","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","50","2","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","0","5","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","87","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","127","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","685","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","31","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","62","6","0.000000","0","5"
"/Game/Meshes/Test/Meshes/image2_Mat.image2_Mat","0","29","31","1","34.596436","0","31"
"/Game/Meshes/Test/Meshes/image1_Mat.image1_Mat","0","29","31","1","1.206053","0","31"
"/Game/Meshes/Test/Meshes/image_Mat.image_Mat","0","29","31","1","0.000000","0","31"
"/Game/Meshes/QuixelBridge/Materials/Tatami_Material.Tatami_Material","0","14","14","1","12.846275","0","14"
"/Game/Meshes/Kazaori/KazaoriCutscene/TexuresMaterials/MainKimono/M_Kazaori_Cutscene_Kimono.M_Kazaori_Cutscene_Kimono","0","14","14","1","18.792534","0","14"
"/Game/Meshes/Kazaori/KazaoriCutscene/TexuresMaterials/Body/M_Kazaori_Cutscene_Body.M_Kazaori_Cutscene_Body","0","26","26","1","28.134954","0","26"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","45","1","0.000000","0","0"
"/Engine/EngineVolumetrics/LightBeam/Materials/M_EV_Lightbeam_Master_01.M_EV_Lightbeam_Master_01","0","0","7","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/LightmapResolutionMaterial.LightmapResolutionMaterial","0","0","685","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","4","1","0.000000","0","0"
"/HDRIBackdrop/Materials/HDRI_Projection_Sky.HDRI_Projection_Sky","0","0","8","2","0.000000","0","0"
"/HDRIBackdrop/Materials/HDRI_Projection_Floor.HDRI_Projection_Floor","0","0","46","2","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","0","12","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","100","1","0.000000","0","0"
"/Game/Meshes/Enemy/Ch30_Body1.Ch30_Body1","0","26","26","1","33.086231","0","26"
"/Game/Meshes/Enemy/Ch30_Body.Ch30_Body","0","26","26","1","0.000000","0","26"
"/Game/Meshes/HUB/M_Wood.M_Wood","0","17","18","1","18.958532","0","18"
"/Game/Meshes/HUB/M_Window_Roof.M_Window_Roof","0","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Wall_Side.M_Wall_Side","0","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Total_Roof.M_Total_Roof","0","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Stage_Top.M_Stage_Top","0","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Stage_Down.M_Stage_Down","0","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Small_Wall.M_Small_Wall","0","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Sit_Floor.M_Sit_Floor","0","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Side_Base_Down.M_Side_Base_Down","0","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Side_Base.M_Side_Base","0","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Placa_Suporte.M_Placa_Suporte","0","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Placa_Fora.M_Placa_Fora","0","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Placa_Dentro.M_Placa_Dentro","0","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Pilar_Janelas.M_Pilar_Janelas","0","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Paint.M_Paint","0","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Museum_Floor.M_Museum_Floor","0","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Cealing_Stage.M_Cealing_Stage","0","17","18","1","0.000000","0","18"
"/Game/Meshes/Levels/Textures/M_Wall.M_Wall","0","17","18","1","0.000000","0","18"
"/Game/Meshes/Levels/Textures/M_Madeira.M_Madeira","0","17","18","1","0.000000","0","18"
"/Game/Meshes/Levels/Textures/M_Floor.M_Floor","0","17","18","1","0.000000","0","18"
"/Game/Meshes/Levels/Textures/M_Beams.M_Beams","0","17","18","1","0.000000","0","18"
"","0","1","0","1","0.000000","3","0"
"/Game/Meshes/Enemy/Animations/Alpha_Joints_MAT.Alpha_Joints_MAT","0","26","26","1","29.957752","0","26"
"/Game/Meshes/Enemy/Animations/Alpha_Body_MAT.Alpha_Body_MAT","0","26","26","1","0.000000","0","26"
"/Game/Meshes/Enemy/Alpha_Joints_MAT.Alpha_Joints_MAT","0","26","26","1","0.000000","0","26"
"/Game/Meshes/Enemy/Alpha_Body_MAT.Alpha_Body_MAT","0","26","26","1","0.000000","0","26"
"/Game/Meshes/Assets/TreeJar/Textures/M_Jar_Gold.M_Jar_Gold","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/TreeJar/Textures/M_Jar_Ceramic.M_Jar_Ceramic","0","14","14","1","0.000000","0","14"
"/Game/Stylized_Tree_Pack/Materials/Master_Materials/M_Leaf.M_Leaf","0","116","124","2","329.663513","0","124"
"/Game/Meshes/Assets/TempleTable/Textures/TempleTable1.TempleTable1","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/TallCandle/Material/TallCandleHolder1.TallCandleHolder1","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/Spiderwebs/Textures/Spiderweb_small1.Spiderweb_small1","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/Spiderwebs/Textures/Spiderweb_big1.Spiderweb_big1","0","14","14","1","0.000000","0","14"
"/Game/MSPresets/M_MS_SurfaceBlend_Material/M_MS_SurfaceBlend_Material.M_MS_SurfaceBlend_Material","0","14","14","1","16.144724","0","14"
"/Game/MSPresets/M_MS_Surface_Material/M_MS_Surface_Material.M_MS_Surface_Material","0","31","32","2","83.998207","0","68"
"/Game/Meshes/Assets/Paintings/Textures/PaintingAboveStage1.PaintingAboveStage1","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/MakeupBox/Textures/wood_box.wood_box","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/MakeupBox/Textures/makeup_itens.makeup_itens","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/MakeupBox/Textures/fabric.fabric","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/LoreItemScroll/Textures/LoreItem_Scroll1.LoreItem_Scroll1","0","14","14","1","0.000000","0","14"
"/Game/Materials/M_Translucent.M_Translucent","0","20","20","1","22.746206","0","20"
"/Game/Meshes/Assets/hub/tree_jar/M_Jar_Gold.M_Jar_Gold","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/hub/tree_jar/M_Jar_Ceramic.M_Jar_Ceramic","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/hub/pillow/PillowSeat1.PillowSeat1","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/hub/makeupbox/wood_box.wood_box","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/hub/makeupbox/makeup_itens.makeup_itens","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/hub/makeupbox/fabric.fabric","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/hub/inro/inro.inro","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/hub/inro/cords.cords","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/hub/doll/wood.wood","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/hub/doll/straw_001.straw_001","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/hub/doll/fabric.fabric","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Textures/M_Door_Out.M_Door_Out","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Textures/M_Door_In.M_Door_In","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Level2/M_Wall.M_Wall","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Level2/M_Platform.M_Platform","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Level2/M_Madeira.M_Madeira","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Level2/M_Floor.M_Floor","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Level2/M_Cealing.M_Cealing","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Level2/M_Beams.M_Beams","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Level1/M_Wall.M_Wall","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Level1/M_Platform.M_Platform","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Level1/M_Madeira.M_Madeira","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Level1/M_Floor.M_Floor","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Level1/M_Cealing.M_Cealing","0","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Level1/M_Beams.M_Beams","0","14","14","1","0.000000","0","14"
"/Game/MSPresets/M_MS_Default_Fuzz_Material_VT/M_MS_Default_Fuzz_Material_VT.M_MS_Default_Fuzz_Material_VT","0","14","14","1","16.225473","0","14"
"/Game/MSPresets/M_MS_Default_Fuzz_Material/M_MS_Default_Fuzz_Material.M_MS_Default_Fuzz_Material","0","14","14","1","20.693726","0","14"
"/Game/MSPresets/M_MS_Default_Transmission_Material_VT/M_MS_Default_Transmission_Material_VT.M_MS_Default_Transmission_Material_VT","0","14","14","1","23.701807","0","14"
"/Game/MSPresets/M_MS_Default_Transmission_Material/M_MS_Default_Transmission_Material.M_MS_Default_Transmission_Material","0","14","14","1","15.113657","0","14"
"/Game/Meshes/Kazaori/KazaoriCutscene/MainKimono_002.MainKimono_002","0","14","14","1","0.000000","0","14"
"/Game/MSPresets/M_MS_Glass_Material/M_MS_Glass_Material.M_MS_Glass_Material","0","33","33","1","365.144012","0","33"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","128","6","0.000000","0","0"
"/Game/FirstPersonArms/Character/Materials/M_Mannequin.M_Mannequin","0","0","60","2","0.000000","0","60"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","0","28","2","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","88","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","62","1","0.000000","0","0"
"/Game/MSPresets/M_MS_ImperfectionDecal_Material_VT/M_MS_ImperfectionDecal_Material_VT.M_MS_ImperfectionDecal_Material_VT","0","21","21","1","33.017406","21","63"
"/Game/MSPresets/M_MS_ImperfectionDecal_Material/M_MS_ImperfectionDecal_Material.M_MS_ImperfectionDecal_Material","0","21","21","1","0.000000","21","63"
"/Game/MSPresets/M_MS_Decal_Material_VT/M_MS_Decal_Material_VT.M_MS_Decal_Material_VT","0","21","21","1","60.727760","21","63"
"/Game/MSPresets/M_MS_Decal_Material/M_MS_Decal_Material.M_MS_Decal_Material","0","21","21","1","59.021446","21","63"
"/Game/MSPresets/M_MS_Surface_Material_VT/M_MS_Surface_Material_VT.M_MS_Surface_Material_VT","0","14","14","1","36.818398","0","14"
"/Game/MSPresets/M_MS_Imperfection_Material_VT/M_MS_Imperfection_Material_VT.M_MS_Imperfection_Material_VT","0","14","14","1","45.172218","0","14"
"/Game/MSPresets/M_MS_Imperfection_Material/M_MS_Imperfection_Material.M_MS_Imperfection_Material","0","14","14","1","0.000000","0","14"
"/Game/VFX/Material_Instance/M_Mat01.M_Mat01","0","42","42","1","47.499973","0","42"
"/Game/Meshes/Character/M_Sleeves.M_Sleeves","0","38","38","1","59.044678","0","38"
"/Game/Meshes/Assets/Lanterns/Textures/paper_part_big.paper_part_big","0","20","20","1","77.199646","20","60"
"/Bridge/MSPresets/M_MS_Glass_Material/M_MS_Glass_Material.M_MS_Glass_Material","0","33","33","1","249.515137","0","33"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","272","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","96","2","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","272","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","272","6","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","5","1","0.000000","0","0"
"/Game/VFX/Material_Instance/M_SlashTint.M_SlashTint","0","42","42","1","48.769863","0","42"
"/Interchange/gltf/M_Default.M_Default","0","262","272","6","766.395203","0","272"
"/Game/VFX/Ripple_Effect/M_Ripple.M_Ripple","0","42","42","1","34.702171","0","42"
"/Game/VFX/MagicCircle/M_Circle.M_Circle","0","22","22","1","20.949638","0","22"
"/Game/Meshes/Assets/hub/stage/paintingabove/HUB_UV_2_M_Placa_Dentro_BaseColor_Mat.HUB_UV_2_M_Placa_Dentro_BaseColor_Mat","0","14","14","1","13.679007","0","14"
"/Game/Meshes/Assets/hub/stage/HUB_UV_2_M_Paint_BaseColor_Mat.HUB_UV_2_M_Paint_BaseColor_Mat","0","14","14","1","0.000000","0","14"
"/Game/Images/Compass/M_Compass.M_Compass","0","13","13","1","7.477919","0","13"
"/Game/Meshes/Assets/Paintings/Textures/Painting1.Painting1","0","14","14","1","15.885385","0","14"
"/Game/MSPresets/M_MS_Billboard_Material/M_MS_Billboard_Material.M_MS_Billboard_Material","0","58","62","1","88.260948","0","62"
"/Game/Meshes/Assets/Lanterns/Textures/small_paper.small_paper","0","29","31","1","33.350327","0","31"
"/Game/Meshes/Assets/Lanterns/Textures/paper_lantern_small.paper_lantern_small","0","14","14","1","15.945135","0","14"
"/Game/MSPresets/M_MS_Foliage_Material/M_MS_Foliage_Material.M_MS_Foliage_Material","0","29","31","1","38.525169","0","31"
"/Game/Meshes/Assets/Lanterns/Textures/paper_lantern_big.paper_lantern_big","0","14","14","1","11.398036","0","14"
"/Game/VFX/Hit_Detection/M_Blood_Splash.M_Blood_Splash","0","8","8","1","6.966163","0","8"
"/Game/VFX/TreeVFX/M_EV_TreeGodRays.M_EV_TreeGodRays","0","14","14","2","14.203684","0","7"
"/Game/VFX/Hit_Detection/M_Blood_Drops.M_Blood_Drops","0","32","36","1","42.653873","0","36"
"/Game/VFX/Hit_Detection/M_Blood_Decal.M_Blood_Decal","0","21","21","1","14.700480","0","21"
"/Game/MSPresets/M_MS_Imperfection_Material_VT/M_MS_Imperfection_Material_Var_VT.M_MS_Imperfection_Material_Var_VT","0","14","14","1","15.321100","0","14"
"/Game/MSPresets/M_MS_Default_Material_VT/M_MS_Default_Material_VT.M_MS_Default_Material_VT","0","14","0","1","0.000000","0","0"
"/Game/MSPresets/M_MS_Imperfection_Material_Var/M_MS_Imperfection_Material_Var.M_MS_Imperfection_Material_Var","0","14","14","1","14.611454","0","14"
"/Game/MSPresets/M_MS_Default_Material/M_MS_Default_Material.M_MS_Default_Material","0","14","0","1","0.000000","0","0"
"/Game/Stylized_Tree_Pack/Materials/Master_Materials/M_Bark.M_Bark","0","58","0","1","0.000000","0","0"
"/Game/VFX/TreeVFX/M_MagicDust.M_MagicDust","49","32","37","1","95.539383","0","37"
"/Game/Meshes/Levels/Textures/M_Wall.M_Wall","49","17","18","1","43.365910","0","18"
"/Game/Meshes/Levels/Textures/M_Madeira.M_Madeira","49","17","18","1","0.000000","0","18"
"/Game/Meshes/Levels/Textures/M_Floor.M_Floor","49","17","18","1","0.000000","0","18"
"/Game/Meshes/Levels/Textures/M_Door_Out.M_Door_Out","49","14","14","1","33.180866","0","14"
"/Game/Meshes/Levels/Textures/M_Door_In.M_Door_In","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Textures/M_Beams.M_Beams","49","17","18","1","0.000000","0","18"
"/Game/Meshes/Levels/Level2/M_Wall.M_Wall","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Level2/M_Platform.M_Platform","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Level2/M_Madeira.M_Madeira","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Level2/M_Floor.M_Floor","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Level2/M_Cealing.M_Cealing","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Level2/M_Beams.M_Beams","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Level1/M_Wall.M_Wall","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Level1/M_Platform.M_Platform","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Level1/M_Madeira.M_Madeira","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Level1/M_Floor.M_Floor","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Level1/M_Cealing.M_Cealing","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Levels/Level1/M_Beams.M_Beams","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/hub/tree_jar/M_Jar_Gold.M_Jar_Gold","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/hub/tree_jar/M_Jar_Ceramic.M_Jar_Ceramic","49","14","14","1","0.000000","0","14"
"/Game/Meshes/HUB/M_Small_Wall.M_Small_Wall","49","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Sit_Floor.M_Sit_Floor","49","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Side_Base_Down.M_Side_Base_Down","49","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Side_Base.M_Side_Base","49","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Placa_Suporte.M_Placa_Suporte","49","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Placa_Fora.M_Placa_Fora","49","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Placa_Dentro.M_Placa_Dentro","49","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Pilar_Janelas.M_Pilar_Janelas","49","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Paint.M_Paint","49","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Museum_Floor.M_Museum_Floor","49","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Cealing_Stage.M_Cealing_Stage","49","17","18","1","0.000000","0","18"
"/Game/Meshes/Enemy/Animations/Alpha_Joints_MAT.Alpha_Joints_MAT","49","26","26","1","10.800159","0","26"
"/Game/Meshes/Enemy/Animations/Alpha_Body_MAT.Alpha_Body_MAT","49","26","26","1","0.000000","0","26"
"/Game/Meshes/Enemy/Alpha_Joints_MAT.Alpha_Joints_MAT","49","26","26","1","0.000000","0","26"
"/Game/Meshes/Enemy/Alpha_Body_MAT.Alpha_Body_MAT","49","26","26","1","0.000000","0","26"
"/Game/Meshes/Assets/TreeJar/Textures/M_Jar_Gold.M_Jar_Gold","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/TreeJar/Textures/M_Jar_Ceramic.M_Jar_Ceramic","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/Paintings/Textures/PaintingAboveStage1.PaintingAboveStage1","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/MakeupBox/Textures/wood_box.wood_box","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/MakeupBox/Textures/makeup_itens.makeup_itens","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/MakeupBox/Textures/fabric.fabric","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/LoreItemScroll/Textures/LoreItem_Scroll1.LoreItem_Scroll1","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/TempleTable/Textures/TempleTable1.TempleTable1","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/TallCandle/Material/TallCandleHolder1.TallCandleHolder1","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/Spiderwebs/Textures/Spiderweb_small1.Spiderweb_small1","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/Spiderwebs/Textures/Spiderweb_big1.Spiderweb_big1","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Kazaori/KazaoriCutscene/MainKimono_002.MainKimono_002","49","14","14","1","0.000000","0","14"
"/Game/Meshes/HUB/M_Wood.M_Wood","49","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Window_Roof.M_Window_Roof","49","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Wall_Side.M_Wall_Side","49","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Total_Roof.M_Total_Roof","49","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Stage_Top.M_Stage_Top","49","17","18","1","0.000000","0","18"
"/Game/Meshes/HUB/M_Stage_Down.M_Stage_Down","49","17","18","1","0.000000","0","18"
"/Game/Materials/M_Translucent.M_Translucent","49","20","20","1","14.880169","0","20"
"/Game/Meshes/Assets/hub/pillow/PillowSeat1.PillowSeat1","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/hub/makeupbox/wood_box.wood_box","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/hub/makeupbox/makeup_itens.makeup_itens","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/hub/makeupbox/fabric.fabric","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/hub/inro/inro.inro","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/hub/inro/cords.cords","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/hub/doll/wood.wood","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/hub/doll/straw_001.straw_001","49","14","14","1","0.000000","0","14"
"/Game/Meshes/Assets/hub/doll/fabric.fabric","49","14","14","1","0.000000","0","14"
"/Game/VFX/Material_Instance/M_Mat01.M_Mat01","49","42","42","1","77.987289","0","42"
"/Game/Meshes/Character/M_Sleeves.M_Sleeves","49","38","38","1","77.181801","0","38"
"/Game/VFX/Material_Instance/M_SlashTint.M_SlashTint","49","42","42","1","96.564041","0","42"
"/Game/Meshes/Character/M_HairpinRed.M_HairpinRed","49","28","30","1","86.240540","0","30"
"/Game/Meshes/Character/M_HairpinBlack.M_HairpinBlack","49","28","30","1","8.416800","0","30"
"/Game/Meshes/Character/M_Arms.M_Arms","49","26","26","1","79.435745","0","26"
"/Game/Meshes/Enemy/Ch30_Body1.Ch30_Body1","49","26","26","1","58.457245","0","26"
"/Game/Meshes/Enemy/Ch30_Body.Ch30_Body","49","26","26","1","0.000000","0","26"
"/Game/Meshes/Test/Meshes/image2_Mat.image2_Mat","49","31","33","1","44.222141","0","33"
